ts,lon,lat,speed,accel_z
2022-12-13 16:27:09,10.009076502174139,53.58474832959473,0.0,427
2022-12-13 16:27:09.040000,10.009076502174139,53.58474832959473,0.0,-64
2022-12-13 16:27:09.080000,10.009076502174139,53.58474832959473,0.0,-327
2022-12-13 16:27:09.120000,10.009076502174139,53.58474832959473,0.0,-261
2022-12-13 16:27:09.160000,10.009076502174139,53.58474832959473,0.0,-130
2022-12-13 16:27:09.200000,10.009076502174139,53.58474832959473,0.0,-245
2022-12-13 16:27:09.240000,10.009076502174139,53.58474832959473,0.0,-81
2022-12-13 16:27:09.280000,10.009076502174139,53.58474832959473,0.0,394
2022-12-13 16:27:09.320000,10.009076502174139,53.58474832959473,0.0,1
2022-12-13 16:27:09.360000,10.009076502174139,53.58474832959473,0.0,280
2022-12-13 16:27:09.400000,10.009076502174139,53.58474832959473,0.0,-458
2022-12-13 16:27:09.440000,10.009076502174139,53.58474832959473,0.0,-146
2022-12-13 16:27:09.480000,10.009076502174139,53.58474832959473,0.0,-294
2022-12-13 16:27:09.520000,10.009076502174139,53.58474832959473,0.0,-540
2022-12-13 16:27:09.560000,10.009076502174139,53.58474832959473,0.0,-572
2022-12-13 16:27:09.600000,10.009076502174139,53.58474832959473,0.0,394
2022-12-13 16:27:09.640000,10.009076502174139,53.58474832959473,0.0,525
2022-12-13 16:27:09.680000,10.009076502174139,53.58474832959473,0.0,-818
2022-12-13 16:27:09.720000,10.009076502174139,53.58474832959473,0.0,-294
2022-12-13 16:27:09.760000,10.009076502174139,53.58474832959473,0.0,-196
2022-12-13 16:27:09.800000,10.009076502174139,53.58474832959473,0.0,132
2022-12-13 16:27:09.840000,10.009076502174139,53.58474832959473,0.0,-753
2022-12-13 16:27:09.880000,10.009076502174139,53.58474832959473,0.0,149
2022-12-13 16:27:09.920000,10.009076502174139,53.58474832959473,0.0,-835
2022-12-13 16:27:09.960000,10.009076502174139,53.58474832959473,0.0,-769
2022-12-13 16:27:10,10.008996119722724,53.58478638343513,1.708,427
2022-12-13 16:27:10.040000,10.008996119722724,53.58478638343513,1.708,-64
2022-12-13 16:27:10.080000,10.008996119722724,53.58478638343513,1.708,-327
2022-12-13 16:27:10.120000,10.008996119722724,53.58478638343513,1.708,-261
2022-12-13 16:27:10.160000,10.008996119722724,53.58478638343513,1.708,-130
2022-12-13 16:27:10.200000,10.008996119722724,53.58478638343513,1.708,-245
2022-12-13 16:27:10.240000,10.008996119722724,53.58478638343513,1.708,-81
2022-12-13 16:27:10.280000,10.008996119722724,53.58478638343513,1.708,394
2022-12-13 16:27:10.320000,10.008996119722724,53.58478638343513,1.708,1
2022-12-13 16:27:10.360000,10.008996119722724,53.58478638343513,1.708,280
2022-12-13 16:27:10.400000,10.008996119722724,53.58478638343513,1.708,-458
2022-12-13 16:27:10.440000,10.008996119722724,53.58478638343513,1.708,-146
2022-12-13 16:27:10.480000,10.008996119722724,53.58478638343513,1.708,-294
2022-12-13 16:27:10.520000,10.008996119722724,53.58478638343513,1.708,-540
2022-12-13 16:27:10.560000,10.008996119722724,53.58478638343513,1.708,-572
2022-12-13 16:27:10.600000,10.008996119722724,53.58478638343513,1.708,394
2022-12-13 16:27:10.640000,10.008996119722724,53.58478638343513,1.708,525
2022-12-13 16:27:10.680000,10.008996119722724,53.58478638343513,1.708,-818
2022-12-13 16:27:10.720000,10.008996119722724,53.58478638343513,1.708,-294
2022-12-13 16:27:10.760000,10.008996119722724,53.58478638343513,1.708,-196
2022-12-13 16:27:10.800000,10.008996119722724,53.58478638343513,1.708,132
2022-12-13 16:27:10.840000,10.008996119722724,53.58478638343513,1.708,-753
2022-12-13 16:27:10.880000,10.008996119722724,53.58478638343513,1.708,149
2022-12-13 16:27:10.920000,10.008996119722724,53.58478638343513,1.708,-835
2022-12-13 16:27:10.960000,10.008996119722724,53.58478638343513,1.708,-769
2022-12-13 16:27:11,10.009007267653942,53.58478210866451,1.708,312
2022-12-13 16:27:11.040000,10.009007267653942,53.58478210866451,1.708,-114
2022-12-13 16:27:11.080000,10.009007267653942,53.58478210866451,1.708,-753
2022-12-13 16:27:11.120000,10.009007267653942,53.58478210866451,1.708,-32
2022-12-13 16:27:11.160000,10.009007267653942,53.58478210866451,1.708,329
2022-12-13 16:27:11.200000,10.009007267653942,53.58478210866451,1.708,722
2022-12-13 16:27:11.240000,10.009007267653942,53.58478210866451,1.708,149
2022-12-13 16:27:11.280000,10.009007267653942,53.58478210866451,1.708,-523
2022-12-13 16:27:11.320000,10.009007267653942,53.58478210866451,1.708,-114
2022-12-13 16:27:11.360000,10.009007267653942,53.58478210866451,1.708,-32
2022-12-13 16:27:11.400000,10.009007267653942,53.58478210866451,1.708,558
2022-12-13 16:27:11.440000,10.009007267653942,53.58478210866451,1.708,689
