ts,lon,lat,speed,accel_z
2022-12-14 15:58:20.960000,10.016465401276946,53.5709607694298,7.642,361
2022-12-14 15:58:21,10.016511837020516,53.57089673168957,7.633,190
2022-12-14 15:58:21.040000,10.016511837020516,53.57089673168957,7.633,-93
2022-12-14 15:58:21.080000,10.016511837020516,53.57089673168957,7.633,-253
2022-12-14 15:58:21.120000,10.016511837020516,53.57089673168957,7.633,-93
2022-12-14 15:58:21.160000,10.016511837020516,53.57089673168957,7.633,263
2022-12-14 15:58:21.200000,10.016511837020516,53.57089673168957,7.633,-31
2022-12-14 15:58:21.240000,10.016511837020516,53.57089673168957,7.633,337
2022-12-14 15:58:21.280000,10.016511837020516,53.57089673168957,7.633,-400
2022-12-14 15:58:21.320000,10.016511837020516,53.57089673168957,7.633,497
2022-12-14 15:58:21.360000,10.016511837020516,53.57089673168957,7.633,-167
2022-12-14 15:58:21.400000,10.016511837020516,53.57089673168957,7.633,153
2022-12-14 15:58:21.440000,10.016511837020516,53.57089673168957,7.633,140
2022-12-14 15:58:21.480000,10.016511837020516,53.57089673168957,7.633,177
2022-12-14 15:58:21.520000,10.016511837020516,53.57089673168957,7.633,-277
2022-12-14 15:58:21.560000,10.016511837020516,53.57089673168957,7.633,362
2022-12-14 15:58:21.600000,10.016511837020516,53.57089673168957,7.633,-105
2022-12-14 15:58:21.640000,10.016511837020516,53.57089673168957,7.633,313
2022-12-14 15:58:21.680000,10.016511837020516,53.57089673168957,7.633,-215
2022-12-14 15:58:21.720000,10.016511837020516,53.57089673168957,7.633,79
2022-12-14 15:58:21.760000,10.016511837020516,53.57089673168957,7.633,-80
2022-12-14 15:58:21.800000,10.016511837020516,53.57089673168957,7.633,42
2022-12-14 15:58:21.840000,10.016511837020516,53.57089673168957,7.633,214
2022-12-14 15:58:21.880000,10.016511837020516,53.57089673168957,7.633,411
2022-12-14 15:58:21.920000,10.016511837020516,53.57089673168957,7.633,-732
2022-12-14 15:58:21.960000,10.016511837020516,53.57089673168957,7.633,1368
2022-12-14 15:58:22,10.016558524221182,53.570832861587405,7.642,1774
2022-12-14 15:58:22.040000,10.016558524221182,53.570832861587405,7.642,-1629
2022-12-14 15:58:22.080000,10.016558524221182,53.570832861587405,7.642,238
2022-12-14 15:58:22.120000,10.016558524221182,53.570832861587405,7.642,755
2022-12-14 15:58:22.160000,10.016558524221182,53.570832861587405,7.642,-253
2022-12-14 15:58:22.200000,10.016558524221182,53.570832861587405,7.642,-80
2022-12-14 15:58:22.240000,10.016558524221182,53.570832861587405,7.642,-240
2022-12-14 15:58:22.280000,10.016558524221182,53.570832861587405,7.642,-179
2022-12-14 15:58:22.320000,10.016558524221182,53.570832861587405,7.642,276
2022-12-14 15:58:22.360000,10.016558524221182,53.570832861587405,7.642,-363
2022-12-14 15:58:22.400000,10.016558524221182,53.570832861587405,7.642,1258
2022-12-14 15:58:22.440000,10.016558524221182,53.570832861587405,7.642,-2121
2022-12-14 15:58:22.480000,10.016558524221182,53.570832861587405,7.642,521
2022-12-14 15:58:22.520000,10.016558524221182,53.570832861587405,7.642,1037
2022-12-14 15:58:22.560000,10.016558524221182,53.570832861587405,7.642,-56
