ts,lon,lat,speed,accel_z
2022-12-09 07:28:07,10.017334436997771,53.5459593962878,0.0,591
2022-12-09 07:28:07.040000,10.017334436997771,53.5459593962878,0.0,329
2022-12-09 07:28:07.080000,10.017334436997771,53.5459593962878,0.0,-179
2022-12-09 07:28:07.120000,10.017334436997771,53.5459593962878,0.0,-179
2022-12-09 07:28:07.160000,10.017334436997771,53.5459593962878,0.0,-261
2022-12-09 07:28:07.200000,10.017334436997771,53.5459593962878,0.0,-687
2022-12-09 07:28:07.240000,10.017334436997771,53.5459593962878,0.0,99
2022-12-09 07:28:07.280000,10.017334436997771,53.5459593962878,0.0,-507
2022-12-09 07:28:07.320000,10.017334436997771,53.5459593962878,0.0,-179
2022-12-09 07:28:07.360000,10.017334436997771,53.5459593962878,0.0,-15
2022-12-09 07:28:07.400000,10.017334436997771,53.5459593962878,0.0,-425
2022-12-09 07:28:07.440000,10.017334436997771,53.5459593962878,0.0,-32
2022-12-09 07:28:07.480000,10.017334436997771,53.5459593962878,0.0,-359
2022-12-09 07:28:07.520000,10.017334436997771,53.5459593962878,0.0,-540
2022-12-09 07:28:07.560000,10.017334436997771,53.5459593962878,0.0,-392
2022-12-09 07:28:07.600000,10.017334436997771,53.5459593962878,0.0,804
2022-12-09 07:28:07.640000,10.017334436997771,53.5459593962878,0.0,-64
2022-12-09 07:28:07.680000,10.017334436997771,53.5459593962878,0.0,-32
2022-12-09 07:28:07.720000,10.017334436997771,53.5459593962878,0.0,-32
2022-12-09 07:28:07.760000,10.017334436997771,53.5459593962878,0.0,1000
2022-12-09 07:28:07.800000,10.017334436997771,53.5459593962878,0.0,1212
2022-12-09 07:28:07.840000,10.017334436997771,53.5459593962878,0.0,-310
2022-12-09 07:28:07.880000,10.017334436997771,53.5459593962878,0.0,-851
2022-12-09 07:28:07.920000,10.017334436997771,53.5459593962878,0.0,-769
2022-12-09 07:28:07.960000,10.017334436997771,53.5459593962878,0.0,-638
2022-12-09 07:28:08,10.01709253527224,53.54653179645538,3.415,-556
2022-12-09 07:28:08.040000,10.01709253527224,53.54653179645538,3.415,-48
2022-12-09 07:28:08.080000,10.01709253527224,53.54653179645538,3.415,-179
2022-12-09 07:28:08.120000,10.01709253527224,53.54653179645538,3.415,-605
2022-12-09 07:28:08.160000,10.01709253527224,53.54653179645538,3.415,-146
2022-12-09 07:28:08.200000,10.01709253527224,53.54653179645538,3.415,591
2022-12-09 07:28:08.240000,10.01709253527224,53.54653179645538,3.415,951
2022-12-09 07:28:08.280000,10.01709253527224,53.54653179645538,3.415,34
2022-12-09 07:28:08.320000,10.01709253527224,53.54653179645538,3.415,-900
2022-12-09 07:28:08.360000,10.01709253527224,53.54653179645538,3.415,-556
2022-12-09 07:28:08.400000,10.01709253527224,53.54653179645538,3.415,296
2022-12-09 07:28:08.440000,10.01709253527224,53.54653179645538,3.415,345
2022-12-09 07:28:08.480000,10.01709253527224,53.54653179645538,3.415,-458
2022-12-09 07:28:08.520000,10.01709253527224,53.54653179645538,3.415,-228
2022-12-09 07:28:08.560000,10.01709253527224,53.54653179645538,3.415,-310
2022-12-09 07:28:08.600000,10.01709253527224,53.54653179645538,3.415,50
2022-12-09 07:28:08.640000,10.01709253527224,53.54653179645538,3.415,394
2022-12-09 07:28:08.680000,10.01709253527224,53.54653179645538,3.415,984
2022-12-09 07:28:08.720000,10.01709253527224,53.54653179645538,3.415,-294
2022-12-09 07:28:08.760000,10.01709253527224,53.54653179645538,3.415,-736
2022-12-09 07:28:08.800000,10.01709253527224,53.54653179645538,3.415,132
2022-12-09 07:28:08.840000,10.01709253527224,53.54653179645538,3.415,296
2022-12-09 07:28:08.880000,10.01709253527224,53.54653179645538,3.415,-130
2022-12-09 07:28:08.920000,10.01709253527224,53.54653179645538,3.415,-490
2022-12-09 07:28:08.960000,10.01709253527224,53.54653179645538,3.415,394
2022-12-09 07:28:09,10.017081806436181,53.54648033156991,3.098,247
2022-12-09 07:28:09.040000,10.017081806436181,53.54648033156991,3.098,689
2022-12-09 07:28:09.080000,10.017081806436181,53.54648033156991,3.098,-146
2022-12-09 07:28:09.120000,10.017081806436181,53.54648033156991,3.098,-556
2022-12-09 07:28:09.160000,10.017081806436181,53.54648033156991,3.098,-15
2022-12-09 07:28:09.200000,10.017081806436181,53.54648033156991,3.098,132
2022-12-09 07:28:09.240000,10.017081806436181,53.54648033156991,3.098,-48
2022-12-09 07:28:09.280000,10.017081806436181,53.54648033156991,3.098,132
2022-12-09 07:28:09.320000,10.017081806436181,53.54648033156991,3.098,50
2022-12-09 07:28:09.360000,10.017081806436181,53.54648033156991,3.098,-261
2022-12-09 07:28:09.400000,10.017081806436181,53.54648033156991,3.098,50
2022-12-09 07:28:09.440000,10.017081806436181,53.54648033156991,3.098,-97
2022-12-09 07:28:09.480000,10.017081806436181,53.54648033156991,3.098,-654
2022-12-09 07:28:09.520000,10.017081806436181,53.54648033156991,3.098,17
2022-12-09 07:28:09.560000,10.017081806436181,53.54648033156991,3.098,607
2022-12-09 07:28:09.600000,10.017081806436181,53.54648033156991,3.098,-48
2022-12-09 07:28:09.640000,10.017081806436181,53.54648033156991,3.098,-638
2022-12-09 07:28:09.680000,10.017081806436181,53.54648033156991,3.098,-703
2022-12-09 07:28:09.720000,10.017081806436181,53.54648033156991,3.098,-81
2022-12-09 07:28:09.760000,10.017081806436181,53.54648033156991,3.098,378
2022-12-09 07:28:09.800000,10.017081806436181,53.54648033156991,3.098,-294
2022-12-09 07:28:09.840000,10.017081806436181,53.54648033156991,3.098,296
